"date","raw_year","raw_month","m_year","day_of_year","day_of_month","day_of_season","season"
"1960-04-28",1960,4,1960,119,28,59,"MAM"
"1960-04-29",1960,4,1960,120,29,60,"MAM"
"1960-04-30",1960,4,1960,121,30,61,"MAM"
"1960-05-01",1960,5,1960,122,1,62,"MAM"
"1960-05-02",1960,5,1960,123,2,63,"MAM"
"1960-05-03",1960,5,1960,124,3,64,"MAM"
"1960-05-04",1960,5,1960,125,4,65,"MAM"
"1960-05-05",1960,5,1960,126,5,66,"MAM"
"1960-05-06",1960,5,1960,127,6,67,"MAM"
"1960-05-07",1960,5,1960,128,7,68,"MAM"
"1960-05-08",1960,5,1960,129,8,69,"MAM"
"1960-05-09",1960,5,1960,130,9,70,"MAM"
"1960-05-10",1960,5,1960,131,10,71,"MAM"
"1960-05-11",1960,5,1960,132,11,72,"MAM"
"1960-05-12",1960,5,1960,133,12,73,"MAM"
"1960-05-13",1960,5,1960,134,13,74,"MAM"
"1960-05-14",1960,5,1960,135,14,75,"MAM"
"1960-05-15",1960,5,1960,136,15,76,"MAM"
"1960-05-16",1960,5,1960,137,16,77,"MAM"
"1960-05-17",1960,5,1960,138,17,78,"MAM"
"1960-05-18",1960,5,1960,139,18,79,"MAM"
"1960-05-19",1960,5,1960,140,19,80,"MAM"
"1960-05-20",1960,5,1960,141,20,81,"MAM"
"1960-05-21",1960,5,1960,142,21,82,"MAM"
"1960-05-22",1960,5,1960,143,22,83,"MAM"
"1960-05-23",1960,5,1960,144,23,84,"MAM"
"1960-05-24",1960,5,1960,145,24,85,"MAM"
"1960-05-25",1960,5,1960,146,25,86,"MAM"
"1960-05-26",1960,5,1960,147,26,87,"MAM"
"1960-05-27",1960,5,1960,148,27,88,"MAM"
"1960-05-28",1960,5,1960,149,28,89,"MAM"
"1960-05-29",1960,5,1960,150,29,90,"MAM"
"1960-05-30",1960,5,1960,151,30,91,"MAM"
"1960-05-31",1960,5,1960,152,31,92,"MAM"
"1960-06-01",1960,6,1960,153,1,1,"JJA"
"1960-06-02",1960,6,1960,154,2,2,"JJA"
"1960-06-03",1960,6,1960,155,3,3,"JJA"
"1960-06-04",1960,6,1960,156,4,4,"JJA"
"1960-06-05",1960,6,1960,157,5,5,"JJA"
"1960-06-06",1960,6,1960,158,6,6,"JJA"
"1960-06-07",1960,6,1960,159,7,7,"JJA"
"1960-06-08",1960,6,1960,160,8,8,"JJA"
"1960-06-09",1960,6,1960,161,9,9,"JJA"
"1960-06-10",1960,6,1960,162,10,10,"JJA"
"1960-06-11",1960,6,1960,163,11,11,"JJA"
"1960-06-12",1960,6,1960,164,12,12,"JJA"
"1960-06-13",1960,6,1960,165,13,13,"JJA"
"1960-06-14",1960,6,1960,166,14,14,"JJA"
"1960-06-15",1960,6,1960,167,15,15,"JJA"
"1960-06-16",1960,6,1960,168,16,16,"JJA"
"1960-06-17",1960,6,1960,169,17,17,"JJA"
"1960-06-18",1960,6,1960,170,18,18,"JJA"
"1960-06-19",1960,6,1960,171,19,19,"JJA"
"1960-06-20",1960,6,1960,172,20,20,"JJA"
"1960-06-21",1960,6,1960,173,21,21,"JJA"
"1960-06-22",1960,6,1960,174,22,22,"JJA"
"1960-06-23",1960,6,1960,175,23,23,"JJA"
"1960-06-24",1960,6,1960,176,24,24,"JJA"
"1960-06-25",1960,6,1960,177,25,25,"JJA"
"1960-06-26",1960,6,1960,178,26,26,"JJA"
"1960-06-27",1960,6,1960,179,27,27,"JJA"
"1960-06-28",1960,6,1960,180,28,28,"JJA"
"1960-06-29",1960,6,1960,181,29,29,"JJA"
"1960-06-30",1960,6,1960,182,30,30,"JJA"
"1960-07-01",1960,7,1960,183,1,31,"JJA"
"1960-07-02",1960,7,1960,184,2,32,"JJA"
"1960-07-03",1960,7,1960,185,3,33,"JJA"
"1960-07-04",1960,7,1960,186,4,34,"JJA"
"1960-07-05",1960,7,1960,187,5,35,"JJA"
"1960-07-06",1960,7,1960,188,6,36,"JJA"
"1960-07-07",1960,7,1960,189,7,37,"JJA"
"1960-07-08",1960,7,1960,190,8,38,"JJA"
"1960-07-09",1960,7,1960,191,9,39,"JJA"
"1960-07-10",1960,7,1960,192,10,40,"JJA"
"1960-07-11",1960,7,1960,193,11,41,"JJA"
"1960-07-12",1960,7,1960,194,12,42,"JJA"
"1960-07-13",1960,7,1960,195,13,43,"JJA"
"1960-07-14",1960,7,1960,196,14,44,"JJA"
"1960-07-15",1960,7,1960,197,15,45,"JJA"
"1960-07-16",1960,7,1960,198,16,46,"JJA"
"1960-07-17",1960,7,1960,199,17,47,"JJA"
"1960-07-18",1960,7,1960,200,18,48,"JJA"
"1960-07-19",1960,7,1960,201,19,49,"JJA"
"1960-07-20",1960,7,1960,202,20,50,"JJA"
"1960-07-21",1960,7,1960,203,21,51,"JJA"
"1960-07-22",1960,7,1960,204,22,52,"JJA"
"1960-07-23",1960,7,1960,205,23,53,"JJA"
"1960-07-24",1960,7,1960,206,24,54,"JJA"
"1960-07-25",1960,7,1960,207,25,55,"JJA"
"1960-07-26",1960,7,1960,208,26,56,"JJA"
"1960-07-27",1960,7,1960,209,27,57,"JJA"
"1960-07-28",1960,7,1960,210,28,58,"JJA"
"1960-07-29",1960,7,1960,211,29,59,"JJA"
"1960-07-30",1960,7,1960,212,30,60,"JJA"
"1960-07-31",1960,7,1960,213,31,61,"JJA"
"1960-08-01",1960,8,1960,214,1,62,"JJA"
"1960-08-02",1960,8,1960,215,2,63,"JJA"
"1960-08-03",1960,8,1960,216,3,64,"JJA"
"1960-08-04",1960,8,1960,217,4,65,"JJA"
"1960-08-05",1960,8,1960,218,5,66,"JJA"
"1960-08-06",1960,8,1960,219,6,67,"JJA"
"1960-08-07",1960,8,1960,220,7,68,"JJA"
"1960-08-08",1960,8,1960,221,8,69,"JJA"
"1960-08-09",1960,8,1960,222,9,70,"JJA"
"1960-08-10",1960,8,1960,223,10,71,"JJA"
"1960-08-11",1960,8,1960,224,11,72,"JJA"
"1960-08-12",1960,8,1960,225,12,73,"JJA"
"1960-08-13",1960,8,1960,226,13,74,"JJA"
"1960-08-14",1960,8,1960,227,14,75,"JJA"
"1960-08-15",1960,8,1960,228,15,76,"JJA"
"1960-08-16",1960,8,1960,229,16,77,"JJA"
"1960-08-17",1960,8,1960,230,17,78,"JJA"
"1960-08-18",1960,8,1960,231,18,79,"JJA"
"1960-08-19",1960,8,1960,232,19,80,"JJA"
"1960-08-20",1960,8,1960,233,20,81,"JJA"
"1960-08-21",1960,8,1960,234,21,82,"JJA"
"1960-08-22",1960,8,1960,235,22,83,"JJA"
"1960-08-23",1960,8,1960,236,23,84,"JJA"
"1960-08-24",1960,8,1960,237,24,85,"JJA"
"1960-08-25",1960,8,1960,238,25,86,"JJA"
"1960-08-26",1960,8,1960,239,26,87,"JJA"
"1960-08-27",1960,8,1960,240,27,88,"JJA"
"1960-08-28",1960,8,1960,241,28,89,"JJA"
"1960-08-29",1960,8,1960,242,29,90,"JJA"
"1960-08-30",1960,8,1960,243,30,91,"JJA"
"1960-08-31",1960,8,1960,244,31,92,"JJA"
"1960-09-01",1960,9,1960,245,1,1,"SON"
"1960-09-02",1960,9,1960,246,2,2,"SON"
"1960-09-03",1960,9,1960,247,3,3,"SON"
"1960-09-04",1960,9,1960,248,4,4,"SON"
"1960-09-05",1960,9,1960,249,5,5,"SON"
"1960-09-06",1960,9,1960,250,6,6,"SON"
"1960-09-07",1960,9,1960,251,7,7,"SON"
"1960-09-08",1960,9,1960,252,8,8,"SON"
"1960-09-09",1960,9,1960,253,9,9,"SON"
"1960-09-10",1960,9,1960,254,10,10,"SON"
"1960-09-11",1960,9,1960,255,11,11,"SON"
"1960-09-12",1960,9,1960,256,12,12,"SON"
"1960-09-13",1960,9,1960,257,13,13,"SON"
"1960-09-14",1960,9,1960,258,14,14,"SON"
"1960-09-15",1960,9,1960,259,15,15,"SON"
"1960-09-16",1960,9,1960,260,16,16,"SON"
"1960-09-17",1960,9,1960,261,17,17,"SON"
"1960-09-18",1960,9,1960,262,18,18,"SON"
"1960-09-19",1960,9,1960,263,19,19,"SON"
"1960-09-20",1960,9,1960,264,20,20,"SON"
"1960-09-21",1960,9,1960,265,21,21,"SON"
"1960-09-22",1960,9,1960,266,22,22,"SON"
"1960-09-23",1960,9,1960,267,23,23,"SON"
"1960-09-24",1960,9,1960,268,24,24,"SON"
"1960-09-25",1960,9,1960,269,25,25,"SON"
"1960-09-26",1960,9,1960,270,26,26,"SON"
"1960-09-27",1960,9,1960,271,27,27,"SON"
"1960-09-28",1960,9,1960,272,28,28,"SON"
"1960-09-29",1960,9,1960,273,29,29,"SON"
"1960-09-30",1960,9,1960,274,30,30,"SON"
"1960-10-01",1960,10,1960,275,1,31,"SON"
"1960-10-02",1960,10,1960,276,2,32,"SON"
"1960-10-03",1960,10,1960,277,3,33,"SON"
"1960-10-04",1960,10,1960,278,4,34,"SON"
"1960-10-05",1960,10,1960,279,5,35,"SON"
"1960-10-06",1960,10,1960,280,6,36,"SON"
"1960-10-07",1960,10,1960,281,7,37,"SON"
"1960-10-08",1960,10,1960,282,8,38,"SON"
"1960-10-09",1960,10,1960,283,9,39,"SON"
"1960-10-10",1960,10,1960,284,10,40,"SON"
"1960-10-11",1960,10,1960,285,11,41,"SON"
"1960-10-12",1960,10,1960,286,12,42,"SON"
"1960-10-13",1960,10,1960,287,13,43,"SON"
"1960-10-14",1960,10,1960,288,14,44,"SON"
"1960-10-15",1960,10,1960,289,15,45,"SON"
"1960-10-16",1960,10,1960,290,16,46,"SON"
"1960-10-17",1960,10,1960,291,17,47,"SON"
"1960-10-18",1960,10,1960,292,18,48,"SON"
"1960-10-19",1960,10,1960,293,19,49,"SON"
"1960-10-20",1960,10,1960,294,20,50,"SON"
"1960-10-21",1960,10,1960,295,21,51,"SON"
"1960-10-22",1960,10,1960,296,22,52,"SON"
"1960-10-23",1960,10,1960,297,23,53,"SON"
"1960-10-24",1960,10,1960,298,24,54,"SON"
"1960-10-25",1960,10,1960,299,25,55,"SON"
"1960-10-26",1960,10,1960,300,26,56,"SON"
"1960-10-27",1960,10,1960,301,27,57,"SON"
"1960-10-28",1960,10,1960,302,28,58,"SON"
"1960-10-29",1960,10,1960,303,29,59,"SON"
"1960-10-30",1960,10,1960,304,30,60,"SON"
"1960-10-31",1960,10,1960,305,31,61,"SON"
"1960-11-01",1960,11,1960,306,1,62,"SON"
"1960-11-02",1960,11,1960,307,2,63,"SON"
"1960-11-03",1960,11,1960,308,3,64,"SON"
"1960-11-04",1960,11,1960,309,4,65,"SON"
"1960-11-05",1960,11,1960,310,5,66,"SON"
"1960-11-06",1960,11,1960,311,6,67,"SON"
"1960-11-07",1960,11,1960,312,7,68,"SON"
"1960-11-08",1960,11,1960,313,8,69,"SON"
"1960-11-09",1960,11,1960,314,9,70,"SON"
"1960-11-10",1960,11,1960,315,10,71,"SON"
"1960-11-11",1960,11,1960,316,11,72,"SON"
"1960-11-12",1960,11,1960,317,12,73,"SON"
"1960-11-13",1960,11,1960,318,13,74,"SON"
"1960-11-14",1960,11,1960,319,14,75,"SON"
"1960-11-15",1960,11,1960,320,15,76,"SON"
"1960-11-16",1960,11,1960,321,16,77,"SON"
"1960-11-17",1960,11,1960,322,17,78,"SON"
"1960-11-18",1960,11,1960,323,18,79,"SON"
"1960-11-19",1960,11,1960,324,19,80,"SON"
"1960-11-20",1960,11,1960,325,20,81,"SON"
"1960-11-21",1960,11,1960,326,21,82,"SON"
"1960-11-22",1960,11,1960,327,22,83,"SON"
"1960-11-23",1960,11,1960,328,23,84,"SON"
"1960-11-24",1960,11,1960,329,24,85,"SON"
"1960-11-25",1960,11,1960,330,25,86,"SON"
"1960-11-26",1960,11,1960,331,26,87,"SON"
"1960-11-27",1960,11,1960,332,27,88,"SON"
"1960-11-28",1960,11,1960,333,28,89,"SON"
"1960-11-29",1960,11,1960,334,29,90,"SON"
"1960-11-30",1960,11,1960,335,30,91,"SON"
"1960-12-01",1960,12,1961,336,1,1,"DJF"
"1960-12-02",1960,12,1961,337,2,2,"DJF"
"1960-12-03",1960,12,1961,338,3,3,"DJF"
"1960-12-04",1960,12,1961,339,4,4,"DJF"
"1960-12-05",1960,12,1961,340,5,5,"DJF"
"1960-12-06",1960,12,1961,341,6,6,"DJF"
"1960-12-07",1960,12,1961,342,7,7,"DJF"
"1960-12-08",1960,12,1961,343,8,8,"DJF"
"1960-12-09",1960,12,1961,344,9,9,"DJF"
"1960-12-10",1960,12,1961,345,10,10,"DJF"
"1960-12-11",1960,12,1961,346,11,11,"DJF"
"1960-12-12",1960,12,1961,347,12,12,"DJF"
"1960-12-13",1960,12,1961,348,13,13,"DJF"
"1960-12-14",1960,12,1961,349,14,14,"DJF"
"1960-12-15",1960,12,1961,350,15,15,"DJF"
"1960-12-16",1960,12,1961,351,16,16,"DJF"
"1960-12-17",1960,12,1961,352,17,17,"DJF"
"1960-12-18",1960,12,1961,353,18,18,"DJF"
"1960-12-19",1960,12,1961,354,19,19,"DJF"
"1960-12-20",1960,12,1961,355,20,20,"DJF"
"1960-12-21",1960,12,1961,356,21,21,"DJF"
"1960-12-22",1960,12,1961,357,22,22,"DJF"
"1960-12-23",1960,12,1961,358,23,23,"DJF"
"1960-12-24",1960,12,1961,359,24,24,"DJF"
"1960-12-25",1960,12,1961,360,25,25,"DJF"
"1960-12-26",1960,12,1961,361,26,26,"DJF"
"1960-12-27",1960,12,1961,362,27,27,"DJF"
"1960-12-28",1960,12,1961,363,28,28,"DJF"
"1960-12-29",1960,12,1961,364,29,29,"DJF"
"1960-12-30",1960,12,1961,365,30,30,"DJF"
"1960-12-31",1960,12,1961,366,31,31,"DJF"
"1961-01-01",1961,1,1961,1,1,32,"DJF"
"1961-01-02",1961,1,1961,2,2,33,"DJF"
"1961-01-03",1961,1,1961,3,3,34,"DJF"
"1961-01-04",1961,1,1961,4,4,35,"DJF"
"1961-01-05",1961,1,1961,5,5,36,"DJF"
"1961-01-06",1961,1,1961,6,6,37,"DJF"
"1961-01-07",1961,1,1961,7,7,38,"DJF"
"1961-01-08",1961,1,1961,8,8,39,"DJF"
"1961-01-09",1961,1,1961,9,9,40,"DJF"
"1961-01-10",1961,1,1961,10,10,41,"DJF"
"1961-01-11",1961,1,1961,11,11,42,"DJF"
"1961-01-12",1961,1,1961,12,12,43,"DJF"
"1961-01-13",1961,1,1961,13,13,44,"DJF"
"1961-01-14",1961,1,1961,14,14,45,"DJF"
"1961-01-15",1961,1,1961,15,15,46,"DJF"
"1961-01-16",1961,1,1961,16,16,47,"DJF"
"1961-01-17",1961,1,1961,17,17,48,"DJF"
"1961-01-18",1961,1,1961,18,18,49,"DJF"
"1961-01-19",1961,1,1961,19,19,50,"DJF"
"1961-01-20",1961,1,1961,20,20,51,"DJF"
"1961-01-21",1961,1,1961,21,21,52,"DJF"
"1961-01-22",1961,1,1961,22,22,53,"DJF"
"1961-01-23",1961,1,1961,23,23,54,"DJF"
"1961-01-24",1961,1,1961,24,24,55,"DJF"
"1961-01-25",1961,1,1961,25,25,56,"DJF"
"1961-01-26",1961,1,1961,26,26,57,"DJF"
"1961-01-27",1961,1,1961,27,27,58,"DJF"
"1961-01-28",1961,1,1961,28,28,59,"DJF"
"1961-01-29",1961,1,1961,29,29,60,"DJF"
"1961-01-30",1961,1,1961,30,30,61,"DJF"
"1961-01-31",1961,1,1961,31,31,62,"DJF"
"1961-02-01",1961,2,1961,32,1,63,"DJF"
"1961-02-02",1961,2,1961,33,2,64,"DJF"
"1961-02-03",1961,2,1961,34,3,65,"DJF"
"1961-02-04",1961,2,1961,35,4,66,"DJF"
"1961-02-05",1961,2,1961,36,5,67,"DJF"
"1961-02-06",1961,2,1961,37,6,68,"DJF"
"1961-02-07",1961,2,1961,38,7,69,"DJF"
"1961-02-08",1961,2,1961,39,8,70,"DJF"
"1961-02-09",1961,2,1961,40,9,71,"DJF"
"1961-02-10",1961,2,1961,41,10,72,"DJF"
"1961-02-11",1961,2,1961,42,11,73,"DJF"
"1961-02-12",1961,2,1961,43,12,74,"DJF"
"1961-02-13",1961,2,1961,44,13,75,"DJF"
"1961-02-14",1961,2,1961,45,14,76,"DJF"
"1961-02-15",1961,2,1961,46,15,77,"DJF"
"1961-02-16",1961,2,1961,47,16,78,"DJF"
"1961-02-17",1961,2,1961,48,17,79,"DJF"
"1961-02-18",1961,2,1961,49,18,80,"DJF"
"1961-02-19",1961,2,1961,50,19,81,"DJF"
"1961-02-20",1961,2,1961,51,20,82,"DJF"
"1961-02-21",1961,2,1961,52,21,83,"DJF"
"1961-02-22",1961,2,1961,53,22,84,"DJF"
"1961-02-23",1961,2,1961,54,23,85,"DJF"
"1961-02-24",1961,2,1961,55,24,86,"DJF"
"1961-02-25",1961,2,1961,56,25,87,"DJF"
"1961-02-26",1961,2,1961,57,26,88,"DJF"
"1961-02-27",1961,2,1961,58,27,89,"DJF"
"1961-02-28",1961,2,1961,59,28,90,"DJF"
"1961-03-01",1961,3,1961,61,1,1,"MAM"
"1961-03-02",1961,3,1961,62,2,2,"MAM"
"1961-03-03",1961,3,1961,63,3,3,"MAM"
"1961-03-04",1961,3,1961,64,4,4,"MAM"
"1961-03-05",1961,3,1961,65,5,5,"MAM"
"1961-03-06",1961,3,1961,66,6,6,"MAM"
"1961-03-07",1961,3,1961,67,7,7,"MAM"
"1961-03-08",1961,3,1961,68,8,8,"MAM"
"1961-03-09",1961,3,1961,69,9,9,"MAM"
"1961-03-10",1961,3,1961,70,10,10,"MAM"
"1961-03-11",1961,3,1961,71,11,11,"MAM"
"1961-03-12",1961,3,1961,72,12,12,"MAM"
"1961-03-13",1961,3,1961,73,13,13,"MAM"
"1961-03-14",1961,3,1961,74,14,14,"MAM"
"1961-03-15",1961,3,1961,75,15,15,"MAM"
"1961-03-16",1961,3,1961,76,16,16,"MAM"
"1961-03-17",1961,3,1961,77,17,17,"MAM"
"1961-03-18",1961,3,1961,78,18,18,"MAM"
"1961-03-19",1961,3,1961,79,19,19,"MAM"
"1961-03-20",1961,3,1961,80,20,20,"MAM"
"1961-03-21",1961,3,1961,81,21,21,"MAM"
"1961-03-22",1961,3,1961,82,22,22,"MAM"
"1961-03-23",1961,3,1961,83,23,23,"MAM"
"1961-03-24",1961,3,1961,84,24,24,"MAM"
"1961-03-25",1961,3,1961,85,25,25,"MAM"
"1961-03-26",1961,3,1961,86,26,26,"MAM"
"1961-03-27",1961,3,1961,87,27,27,"MAM"
"1961-03-28",1961,3,1961,88,28,28,"MAM"
"1961-03-29",1961,3,1961,89,29,29,"MAM"
"1961-03-30",1961,3,1961,90,30,30,"MAM"
"1961-03-31",1961,3,1961,91,31,31,"MAM"
"1961-04-01",1961,4,1961,92,1,32,"MAM"
"1961-04-02",1961,4,1961,93,2,33,"MAM"
"1961-04-03",1961,4,1961,94,3,34,"MAM"
"1961-04-04",1961,4,1961,95,4,35,"MAM"
"1961-04-05",1961,4,1961,96,5,36,"MAM"
"1961-04-06",1961,4,1961,97,6,37,"MAM"
"1961-04-07",1961,4,1961,98,7,38,"MAM"
"1961-04-08",1961,4,1961,99,8,39,"MAM"
"1961-04-09",1961,4,1961,100,9,40,"MAM"
"1961-04-10",1961,4,1961,101,10,41,"MAM"
"1961-04-11",1961,4,1961,102,11,42,"MAM"
"1961-04-12",1961,4,1961,103,12,43,"MAM"
"1961-04-13",1961,4,1961,104,13,44,"MAM"
"1961-04-14",1961,4,1961,105,14,45,"MAM"
"1961-04-15",1961,4,1961,106,15,46,"MAM"
"1961-04-16",1961,4,1961,107,16,47,"MAM"
"1961-04-17",1961,4,1961,108,17,48,"MAM"
"1961-04-18",1961,4,1961,109,18,49,"MAM"
"1961-04-19",1961,4,1961,110,19,50,"MAM"
"1961-04-20",1961,4,1961,111,20,51,"MAM"
"1961-04-21",1961,4,1961,112,21,52,"MAM"
"1961-04-22",1961,4,1961,113,22,53,"MAM"
"1961-04-23",1961,4,1961,114,23,54,"MAM"
"1961-04-24",1961,4,1961,115,24,55,"MAM"
"1961-04-25",1961,4,1961,116,25,56,"MAM"
"1961-04-26",1961,4,1961,117,26,57,"MAM"
"1961-04-27",1961,4,1961,118,27,58,"MAM"
"1961-04-28",1961,4,1961,119,28,59,"MAM"
"1961-04-29",1961,4,1961,120,29,60,"MAM"
"1961-04-30",1961,4,1961,121,30,61,"MAM"
"1961-05-01",1961,5,1961,122,1,62,"MAM"
"1961-05-02",1961,5,1961,123,2,63,"MAM"
"1961-05-03",1961,5,1961,124,3,64,"MAM"
"1961-05-04",1961,5,1961,125,4,65,"MAM"
"1961-05-05",1961,5,1961,126,5,66,"MAM"
"1961-05-06",1961,5,1961,127,6,67,"MAM"
"1961-05-07",1961,5,1961,128,7,68,"MAM"
"1961-05-08",1961,5,1961,129,8,69,"MAM"
"1961-05-09",1961,5,1961,130,9,70,"MAM"
"1961-05-10",1961,5,1961,131,10,71,"MAM"
"1961-05-11",1961,5,1961,132,11,72,"MAM"
"1961-05-12",1961,5,1961,133,12,73,"MAM"
"1961-05-13",1961,5,1961,134,13,74,"MAM"
"1961-05-14",1961,5,1961,135,14,75,"MAM"
"1961-05-15",1961,5,1961,136,15,76,"MAM"
"1961-05-16",1961,5,1961,137,16,77,"MAM"
"1961-05-17",1961,5,1961,138,17,78,"MAM"
"1961-05-18",1961,5,1961,139,18,79,"MAM"
"1961-05-19",1961,5,1961,140,19,80,"MAM"
"1961-05-20",1961,5,1961,141,20,81,"MAM"
"1961-05-21",1961,5,1961,142,21,82,"MAM"
"1961-05-22",1961,5,1961,143,22,83,"MAM"
"1961-05-23",1961,5,1961,144,23,84,"MAM"
"1961-05-24",1961,5,1961,145,24,85,"MAM"
"1961-05-25",1961,5,1961,146,25,86,"MAM"
"1961-05-26",1961,5,1961,147,26,87,"MAM"
"1961-05-27",1961,5,1961,148,27,88,"MAM"
"1961-05-28",1961,5,1961,149,28,89,"MAM"
"1961-05-29",1961,5,1961,150,29,90,"MAM"
"1961-05-30",1961,5,1961,151,30,91,"MAM"
"1961-05-31",1961,5,1961,152,31,92,"MAM"
"1961-06-01",1961,6,1961,153,1,1,"JJA"
"1961-06-02",1961,6,1961,154,2,2,"JJA"
"1961-06-03",1961,6,1961,155,3,3,"JJA"
"1961-06-04",1961,6,1961,156,4,4,"JJA"
"1961-06-05",1961,6,1961,157,5,5,"JJA"
"1961-06-06",1961,6,1961,158,6,6,"JJA"
"1961-06-07",1961,6,1961,159,7,7,"JJA"
"1961-06-08",1961,6,1961,160,8,8,"JJA"
"1961-06-09",1961,6,1961,161,9,9,"JJA"
"1961-06-10",1961,6,1961,162,10,10,"JJA"
"1961-06-11",1961,6,1961,163,11,11,"JJA"
"1961-06-12",1961,6,1961,164,12,12,"JJA"
"1961-06-13",1961,6,1961,165,13,13,"JJA"
"1961-06-14",1961,6,1961,166,14,14,"JJA"
"1961-06-15",1961,6,1961,167,15,15,"JJA"
"1961-06-16",1961,6,1961,168,16,16,"JJA"
"1961-06-17",1961,6,1961,169,17,17,"JJA"
"1961-06-18",1961,6,1961,170,18,18,"JJA"
"1961-06-19",1961,6,1961,171,19,19,"JJA"
"1961-06-20",1961,6,1961,172,20,20,"JJA"
"1961-06-21",1961,6,1961,173,21,21,"JJA"
"1961-06-22",1961,6,1961,174,22,22,"JJA"
"1961-06-23",1961,6,1961,175,23,23,"JJA"
"1961-06-24",1961,6,1961,176,24,24,"JJA"
"1961-06-25",1961,6,1961,177,25,25,"JJA"
"1961-06-26",1961,6,1961,178,26,26,"JJA"
"1961-06-27",1961,6,1961,179,27,27,"JJA"
"1961-06-28",1961,6,1961,180,28,28,"JJA"
"1961-06-29",1961,6,1961,181,29,29,"JJA"
"1961-06-30",1961,6,1961,182,30,30,"JJA"
"1961-07-01",1961,7,1961,183,1,31,"JJA"
"1961-07-02",1961,7,1961,184,2,32,"JJA"
"1961-07-03",1961,7,1961,185,3,33,"JJA"
"1961-07-04",1961,7,1961,186,4,34,"JJA"
"1961-07-05",1961,7,1961,187,5,35,"JJA"
"1961-07-06",1961,7,1961,188,6,36,"JJA"
"1961-07-07",1961,7,1961,189,7,37,"JJA"
"1961-07-08",1961,7,1961,190,8,38,"JJA"
"1961-07-09",1961,7,1961,191,9,39,"JJA"
"1961-07-10",1961,7,1961,192,10,40,"JJA"
"1961-07-11",1961,7,1961,193,11,41,"JJA"
"1961-07-12",1961,7,1961,194,12,42,"JJA"
"1961-07-13",1961,7,1961,195,13,43,"JJA"
"1961-07-14",1961,7,1961,196,14,44,"JJA"
"1961-07-15",1961,7,1961,197,15,45,"JJA"
"1961-07-16",1961,7,1961,198,16,46,"JJA"
"1961-07-17",1961,7,1961,199,17,47,"JJA"
"1961-07-18",1961,7,1961,200,18,48,"JJA"
"1961-07-19",1961,7,1961,201,19,49,"JJA"
"1961-07-20",1961,7,1961,202,20,50,"JJA"
"1961-07-21",1961,7,1961,203,21,51,"JJA"
"1961-07-22",1961,7,1961,204,22,52,"JJA"
"1961-07-23",1961,7,1961,205,23,53,"JJA"
"1961-07-24",1961,7,1961,206,24,54,"JJA"
"1961-07-25",1961,7,1961,207,25,55,"JJA"
"1961-07-26",1961,7,1961,208,26,56,"JJA"
"1961-07-27",1961,7,1961,209,27,57,"JJA"
"1961-07-28",1961,7,1961,210,28,58,"JJA"
"1961-07-29",1961,7,1961,211,29,59,"JJA"
"1961-07-30",1961,7,1961,212,30,60,"JJA"
"1961-07-31",1961,7,1961,213,31,61,"JJA"
"1961-08-01",1961,8,1961,214,1,62,"JJA"
"1961-08-02",1961,8,1961,215,2,63,"JJA"
"1961-08-03",1961,8,1961,216,3,64,"JJA"
"1961-08-04",1961,8,1961,217,4,65,"JJA"
"1961-08-05",1961,8,1961,218,5,66,"JJA"
"1961-08-06",1961,8,1961,219,6,67,"JJA"
"1961-08-07",1961,8,1961,220,7,68,"JJA"
"1961-08-08",1961,8,1961,221,8,69,"JJA"
"1961-08-09",1961,8,1961,222,9,70,"JJA"
"1961-08-10",1961,8,1961,223,10,71,"JJA"
"1961-08-11",1961,8,1961,224,11,72,"JJA"
"1961-08-12",1961,8,1961,225,12,73,"JJA"
"1961-08-13",1961,8,1961,226,13,74,"JJA"
"1961-08-14",1961,8,1961,227,14,75,"JJA"
"1961-08-15",1961,8,1961,228,15,76,"JJA"
"1961-08-16",1961,8,1961,229,16,77,"JJA"
"1961-08-17",1961,8,1961,230,17,78,"JJA"
"1961-08-18",1961,8,1961,231,18,79,"JJA"
"1961-08-19",1961,8,1961,232,19,80,"JJA"
"1961-08-20",1961,8,1961,233,20,81,"JJA"
"1961-08-21",1961,8,1961,234,21,82,"JJA"
"1961-08-22",1961,8,1961,235,22,83,"JJA"
"1961-08-23",1961,8,1961,236,23,84,"JJA"
"1961-08-24",1961,8,1961,237,24,85,"JJA"
"1961-08-25",1961,8,1961,238,25,86,"JJA"
"1961-08-26",1961,8,1961,239,26,87,"JJA"
"1961-08-27",1961,8,1961,240,27,88,"JJA"
"1961-08-28",1961,8,1961,241,28,89,"JJA"
"1961-08-29",1961,8,1961,242,29,90,"JJA"
"1961-08-30",1961,8,1961,243,30,91,"JJA"
"1961-08-31",1961,8,1961,244,31,92,"JJA"
"1961-09-01",1961,9,1961,245,1,1,"SON"
"1961-09-02",1961,9,1961,246,2,2,"SON"
"1961-09-03",1961,9,1961,247,3,3,"SON"
"1961-09-04",1961,9,1961,248,4,4,"SON"
"1961-09-05",1961,9,1961,249,5,5,"SON"
"1961-09-06",1961,9,1961,250,6,6,"SON"
"1961-09-07",1961,9,1961,251,7,7,"SON"
"1961-09-08",1961,9,1961,252,8,8,"SON"
"1961-09-09",1961,9,1961,253,9,9,"SON"
"1961-09-10",1961,9,1961,254,10,10,"SON"
"1961-09-11",1961,9,1961,255,11,11,"SON"
